customer_id,first_name,last_name,email,phone_number,dob,street_address,city,state,postal_code,country,risk_score_segment,created_at
CUST_0314,Suresh,Patel,cust_0314@example-bank.com,+91 6617736151,1977-03-23,"Flat 230, Block D",Kolkata,West Bengal,136980,India,Medium,2025-09-21 08:00:37
CUST_0315,Amit,Sharma,cust_0315@example-bank.com,+91 7009372845,1970-09-30,"Flat 164, Block A",Delhi,Delhi,638148,India,Low,2025-07-11 02:50:14
CUST_0316,Amit,Das,cust_0316@example-bank.com,+91 8961292233,1985-11-05,"Flat 58, Block D",Chennai,Tamil Nadu,158032,India,Low,2025-06-29 10:42:10
CUST_0317,Suresh,Kumbari,cust_0317@example-bank.com,+91 9497854036,1966-03-18,"Flat 17, Block B",Hyderabad,Telangana,800654,India,Low,2025-09-08 06:27:11
CUST_0318,Deepa,Das,cust_0318@example-bank.com,+91 6169033461,1994-12-09,"Flat 412, Block B",Mumbai,Maharashtra,227086,India,Medium,2026-02-03 07:32:13
CUST_0319,Deepa,Reddy,cust_0319@example-bank.com,+91 9379366422,1963-10-06,"Flat 495, Block A",Chennai,Tamil Nadu,841645,India,Low,2025-09-24 01:52:54
CUST_0320,Priya,Verma,cust_0320@example-bank.com,+91 7740954829,1996-11-22,"Flat 21, Block C",Hyderabad,Telangana,535044,India,Low,2025-12-03 16:14:37
CUST_0321,Neha,Rao,cust_0321@example-bank.com,+91 8231936739,1999-07-22,"Flat 476, Block D",Mumbai,Maharashtra,139217,India,Low,2025-07-27 14:30:24
CUST_0322,Sneha,Kumbari,cust_0322@example-bank.com,+91 8092482265,1967-04-01,"Flat 242, Block C",Chennai,Tamil Nadu,681397,India,High,2025-12-06 16:41:20
CUST_0323,Rahul,Singh,cust_0323@example-bank.com,+91 8408819083,1989-06-05,"Flat 64, Block A",Ahmedabad,Gujarat,397737,India,Low,2025-07-02 16:08:23
CUST_0324,Anjali,Mehta,cust_0324@example-bank.com,+91 8641348778,1990-05-29,"Flat 448, Block C",Pune,Maharashtra,471693,India,Medium,2025-08-11 23:04:26
CUST_0325,Shweta,Joshi,cust_0325@example-bank.com,+91 9711974700,1999-07-10,"Flat 430, Block D",Pune,Maharashtra,417563,India,Low,2025-11-03 08:54:42
CUST_0326,Ramesh,Joshi,cust_0326@example-bank.com,+91 8190603027,1983-07-19,"Flat 217, Block A",Kolkata,West Bengal,673870,India,Medium,2025-05-15 16:52:53
CUST_0327,Shweta,Singh,cust_0327@example-bank.com,+91 8693698472,2000-11-11,"Flat 398, Block A",Ahmedabad,Gujarat,498585,India,Low,2025-11-26 13:57:09
CUST_0328,Suresh,Joshi,cust_0328@example-bank.com,+91 6983447633,1971-04-09,"Flat 83, Block D",Kolkata,West Bengal,790654,India,Low,2025-06-22 12:24:29
CUST_0329,Anjali,Nair,cust_0329@example-bank.com,+91 6308616236,1993-03-05,"Flat 128, Block D",Pune,Maharashtra,701388,India,Low,2025-10-24 02:07:10
CUST_0330,Ramesh,Gupta,cust_0330@example-bank.com,+91 9366328894,1962-04-18,"Flat 349, Block C",Mumbai,Maharashtra,787145,India,Low,2025-07-26 10:37:53
CUST_0331,Vijay,Gupta,cust_0331@example-bank.com,+91 8901168602,1971-10-16,"Flat 404, Block C",Bengaluru,Karnataka,264710,India,Low,2026-01-05 05:53:07
CUST_0332,Suresh,Singh,cust_0332@example-bank.com,+91 6863053293,1975-06-26,"Flat 176, Block A",Pune,Maharashtra,843712,India,Low,2025-05-03 20:44:36
CUST_0333,Rahul,Gupta,cust_0333@example-bank.com,+91 8843468724,1991-06-29,"Flat 58, Block A",Bengaluru,Karnataka,464393,India,Low,2025-07-08 22:05:17
CUST_0334,Vijay,Kumbari,cust_0334@example-bank.com,+91 8040119840,1996-08-18,"Flat 68, Block B",Mumbai,Maharashtra,675745,India,Low,2025-08-21 23:49:02
CUST_0335,Shweta,Rao,cust_0335@example-bank.com,+91 8974229718,1998-08-17,"Flat 272, Block D",Kolkata,West Bengal,217643,India,Low,2026-01-28 19:19:48
CUST_0336,Suresh,Patel,cust_0336@example-bank.com,+91 7843127250,1989-10-02,"Flat 173, Block B",Pune,Maharashtra,388727,India,Low,2025-12-10 20:31:23
CUST_0337,Shweta,Verma,cust_0337@example-bank.com,+91 8541008172,1991-10-25,"Flat 466, Block B",Bengaluru,Karnataka,813700,India,Low,2025-11-29 08:58:39
CUST_0338,Neha,Das,cust_0338@example-bank.com,+91 8002338527,1994-07-15,"Flat 279, Block D",Delhi,Delhi,213367,India,Low,2025-06-18 14:46:39
CUST_0339,Vijay,Kumbari,cust_0339@example-bank.com,+91 8575356483,1969-05-17,"Flat 137, Block B",Delhi,Delhi,174096,India,Low,2026-01-28 07:51:46
CUST_0340,Sneha,Rao,cust_0340@example-bank.com,+91 7098908629,1970-12-08,"Flat 156, Block A",Delhi,Delhi,570345,India,Low,2025-10-17 20:24:32
CUST_0341,Anjali,Verma,cust_0341@example-bank.com,+91 9782007142,1992-10-28,"Flat 339, Block B",Pune,Maharashtra,163228,India,Low,2025-11-08 00:54:06
CUST_0342,Anjali,Mehta,cust_0342@example-bank.com,+91 9395802738,1992-02-24,"Flat 283, Block C",Hyderabad,Telangana,735112,India,Low,2026-01-27 02:01:40
CUST_0343,Vijay,Patel,cust_0343@example-bank.com,+91 6973238539,1978-10-26,"Flat 300, Block A",Delhi,Delhi,704137,India,Low,2025-11-08 22:31:40
CUST_0344,Vijay,Patel,cust_0344@example-bank.com,+91 8776947269,1999-11-10,"Flat 470, Block C",Chennai,Tamil Nadu,475520,India,Low,2025-10-17 09:24:11
CUST_0345,Anjali,Das,cust_0345@example-bank.com,+91 7595173359,1994-08-11,"Flat 34, Block C",Chennai,Tamil Nadu,476227,India,Low,2026-03-26 10:56:33
CUST_0346,Neha,Kumbari,cust_0346@example-bank.com,+91 9656757266,1964-02-28,"Flat 90, Block C",Delhi,Delhi,326859,India,Low,2026-02-09 08:57:03
CUST_0347,Neha,Verma,cust_0347@example-bank.com,+91 6954919249,1966-10-17,"Flat 365, Block A",Delhi,Delhi,688465,India,Low,2025-10-08 04:20:33
CUST_0348,Vikram,Kumbari,cust_0348@example-bank.com,+91 6512741175,1991-11-18,"Flat 412, Block C",Pune,Maharashtra,754107,India,Medium,2025-06-09 14:50:05
CUST_0349,Sneha,Das,cust_0349@example-bank.com,+91 8984840944,1972-10-20,"Flat 18, Block A",Bengaluru,Karnataka,118084,India,Low,2026-01-17 05:24:00
CUST_0350,Vijay,Verma,cust_0350@example-bank.com,+91 6460161212,2000-06-23,"Flat 440, Block A",Ahmedabad,Gujarat,310925,India,Medium,2026-01-09 22:43:48
CUST_0351,Sneha,Patel,cust_0351@example-bank.com,+91 9290784950,1961-06-06,"Flat 198, Block C",Delhi,Delhi,546656,India,Low,2025-09-03 15:52:23
CUST_0352,Ramesh,Verma,cust_0352@example-bank.com,+91 6093217226,2000-05-07,"Flat 264, Block D",Delhi,Delhi,644101,India,Low,2025-07-27 17:21:38
CUST_0353,Rahul,Joshi,cust_0353@example-bank.com,+91 8582604323,1968-01-09,"Flat 411, Block D",Chennai,Tamil Nadu,738468,India,Low,2025-10-29 16:04:58
CUST_0354,Vijay,Das,cust_0354@example-bank.com,+91 8480949005,1967-11-09,"Flat 348, Block C",Mumbai,Maharashtra,407861,India,Low,2025-08-30 01:00:56
CUST_0355,Rahul,Mehta,cust_0355@example-bank.com,+91 7933738494,1962-05-06,"Flat 350, Block D",Kolkata,West Bengal,345821,India,Low,2026-03-15 14:11:53
CUST_0356,Amit,Rao,cust_0356@example-bank.com,+91 6844067648,1960-08-26,"Flat 136, Block A",Hyderabad,Telangana,632160,India,Low,2025-05-14 02:49:31
CUST_0357,Deepa,Singh,cust_0357@example-bank.com,+91 8885968958,1996-09-21,"Flat 2, Block B",Mumbai,Maharashtra,526289,India,Medium,2025-07-14 02:30:10
CUST_0358,Amit,Sharma,cust_0358@example-bank.com,+91 9430091167,1969-01-05,"Flat 148, Block D",Bengaluru,Karnataka,836398,India,Low,2025-11-10 17:20:16
CUST_0359,Anjali,Mehta,cust_0359@example-bank.com,+91 8534606289,1983-01-04,"Flat 233, Block D",Chennai,Tamil Nadu,634496,India,Low,2025-09-15 01:40:21
CUST_0360,Sneha,Gupta,cust_0360@example-bank.com,+91 8870518506,1988-10-10,"Flat 433, Block D",Bengaluru,Karnataka,539800,India,High,2025-09-26 21:42:38
CUST_0361,Sneha,Nair,cust_0361@example-bank.com,+91 8571665467,1984-02-23,"Flat 232, Block B",Pune,Maharashtra,248344,India,Low,2025-11-05 13:55:46
CUST_0362,Rahul,Gupta,cust_0362@example-bank.com,+91 7279745073,1999-06-04,"Flat 278, Block D",Ahmedabad,Gujarat,669575,India,Low,2025-06-09 10:30:17
CUST_0363,Sneha,Rao,cust_0363@example-bank.com,+91 8935385341,1965-03-09,"Flat 318, Block A",Bengaluru,Karnataka,285629,India,Low,2025-07-19 00:26:56
CUST_0364,Amit,Patel,cust_0364@example-bank.com,+91 7210237762,1990-11-05,"Flat 36, Block D",Chennai,Tamil Nadu,827518,India,Low,2025-10-17 06:26:18
CUST_0365,Suresh,Patel,cust_0365@example-bank.com,+91 8772702844,1993-11-14,"Flat 138, Block B",Pune,Maharashtra,332116,India,Low,2025-04-30 14:33:16
CUST_0366,Rahul,Mehta,cust_0366@example-bank.com,+91 7153474879,1986-12-23,"Flat 110, Block A",Ahmedabad,Gujarat,718095,India,High,2025-07-18 20:20:08
CUST_0367,Sneha,Joshi,cust_0367@example-bank.com,+91 9970694527,1979-09-21,"Flat 76, Block A",Pune,Maharashtra,663692,India,Low,2025-05-25 22:17:54
CUST_0368,Ramesh,Kumbari,cust_0368@example-bank.com,+91 7329406631,1990-07-05,"Flat 232, Block D",Mumbai,Maharashtra,282278,India,Medium,2025-06-15 21:39:37
CUST_0369,Vijay,Kumbari,cust_0369@example-bank.com,+91 9072044745,1967-08-31,"Flat 447, Block C",Ahmedabad,Gujarat,468181,India,Low,2025-11-30 03:52:03
CUST_0370,Sneha,Verma,cust_0370@example-bank.com,+91 8873409427,1998-03-16,"Flat 442, Block B",Mumbai,Maharashtra,331401,India,Low,2025-05-25 20:46:43
CUST_0371,Rahul,Patel,cust_0371@example-bank.com,+91 7149911053,1992-05-04,"Flat 367, Block A",Bengaluru,Karnataka,725186,India,Low,2025-06-26 18:14:32
CUST_0372,Ramesh,Rao,cust_0372@example-bank.com,+91 8126688944,1988-03-07,"Flat 405, Block C",Mumbai,Maharashtra,247992,India,Low,2025-06-23 04:23:40
CUST_0373,Sneha,Mehta,cust_0373@example-bank.com,+91 9605738944,1984-02-15,"Flat 129, Block A",Delhi,Delhi,607878,India,Low,2025-09-18 00:46:35
CUST_0374,Vijay,Rao,cust_0374@example-bank.com,+91 9353986926,1972-08-09,"Flat 205, Block B",Pune,Maharashtra,595985,India,Medium,2025-05-07 02:37:06
CUST_0375,Rahul,Rao,cust_0375@example-bank.com,+91 8592220510,1983-06-05,"Flat 369, Block D",Ahmedabad,Gujarat,113362,India,High,2025-09-15 22:05:00
CUST_0376,Sneha,Kumbari,cust_0376@example-bank.com,+91 6508968136,2001-01-17,"Flat 301, Block B",Hyderabad,Telangana,303830,India,Low,2026-01-10 21:08:20
CUST_0377,Anjali,Kumbari,cust_0377@example-bank.com,+91 7558293539,1980-12-09,"Flat 311, Block B",Pune,Maharashtra,200921,India,Low,2025-05-16 17:32:22
CUST_0378,Vikram,Sharma,cust_0378@example-bank.com,+91 6792023767,1963-06-15,"Flat 404, Block A",Ahmedabad,Gujarat,698643,India,Low,2025-08-14 22:13:07
CUST_0379,Suresh,Kumbari,cust_0379@example-bank.com,+91 8098157592,1962-03-30,"Flat 297, Block D",Chennai,Tamil Nadu,655745,India,Low,2026-03-03 02:07:28
CUST_0380,Shweta,Nair,cust_0380@example-bank.com,+91 9605951893,1963-01-07,"Flat 161, Block C",Delhi,Delhi,333437,India,Low,2025-09-05 14:45:00
CUST_0381,Amit,Nair,cust_0381@example-bank.com,+91 8884619216,1972-03-21,"Flat 231, Block A",Kolkata,West Bengal,227326,India,Low,2026-03-09 10:59:52
CUST_0382,Shweta,Reddy,cust_0382@example-bank.com,+91 7939791317,1989-08-13,"Flat 464, Block B",Mumbai,Maharashtra,556592,India,High,2025-09-25 23:52:04
CUST_0383,Shweta,Kumbari,cust_0383@example-bank.com,+91 7357302613,1961-04-27,"Flat 347, Block A",Mumbai,Maharashtra,550331,India,Low,2025-11-27 14:25:18
CUST_0384,Suresh,Patel,cust_0384@example-bank.com,+91 7764286519,1995-09-25,"Flat 66, Block C",Mumbai,Maharashtra,332507,India,Medium,2026-02-02 00:53:25
CUST_0385,Suresh,Singh,cust_0385@example-bank.com,+91 9047864492,2000-08-15,"Flat 435, Block C",Chennai,Tamil Nadu,308975,India,Low,2025-12-27 19:02:47
CUST_0386,Sneha,Patel,cust_0386@example-bank.com,+91 6519955426,1979-08-18,"Flat 361, Block B",Chennai,Tamil Nadu,213258,India,Low,2025-11-01 08:46:58
CUST_0387,Rahul,Nair,cust_0387@example-bank.com,+91 7526720072,1993-08-16,"Flat 99, Block C",Mumbai,Maharashtra,767038,India,Low,2025-08-12 19:45:40
CUST_0388,Priya,Rao,cust_0388@example-bank.com,+91 7766199241,1974-02-01,"Flat 260, Block C",Ahmedabad,Gujarat,656669,India,Low,2025-04-21 11:38:15
CUST_0389,Ramesh,Joshi,cust_0389@example-bank.com,+91 9688128384,1962-03-25,"Flat 497, Block D",Chennai,Tamil Nadu,153968,India,Low,2026-01-13 01:26:33
CUST_0390,Rahul,Joshi,cust_0390@example-bank.com,+91 8067839654,1972-06-04,"Flat 150, Block D",Ahmedabad,Gujarat,264700,India,Low,2025-06-25 21:43:52
CUST_0391,Deepa,Sharma,cust_0391@example-bank.com,+91 9835064025,1978-11-13,"Flat 167, Block D",Hyderabad,Telangana,823783,India,Low,2025-12-01 14:11:09
CUST_0392,Rahul,Joshi,cust_0392@example-bank.com,+91 6348965936,1988-08-07,"Flat 11, Block B",Kolkata,West Bengal,371024,India,Low,2025-09-15 08:27:30
CUST_0393,Deepa,Gupta,cust_0393@example-bank.com,+91 8787734178,1970-12-01,"Flat 74, Block C",Bengaluru,Karnataka,711110,India,Low,2025-04-25 00:57:37
CUST_0394,Deepa,Rao,cust_0394@example-bank.com,+91 7746546532,1977-05-30,"Flat 300, Block A",Chennai,Tamil Nadu,688154,India,Low,2025-07-18 14:31:33
CUST_0395,Deepa,Nair,cust_0395@example-bank.com,+91 6342467978,1984-10-06,"Flat 489, Block C",Kolkata,West Bengal,592994,India,Low,2025-07-02 02:47:51
CUST_0396,Vijay,Mehta,cust_0396@example-bank.com,+91 6777293984,1970-11-04,"Flat 31, Block A",Hyderabad,Telangana,526638,India,Low,2025-11-27 14:51:47
CUST_0397,Rahul,Mehta,cust_0397@example-bank.com,+91 9404701112,1966-08-12,"Flat 249, Block B",Hyderabad,Telangana,146188,India,Low,2025-08-28 12:20:14
CUST_0398,Amit,Das,cust_0398@example-bank.com,+91 9249052435,1974-05-15,"Flat 154, Block B",Bengaluru,Karnataka,171226,India,Low,2025-08-16 09:26:05
CUST_0399,Shweta,Sharma,cust_0399@example-bank.com,+91 8958116355,1983-03-23,"Flat 50, Block D",Kolkata,West Bengal,242031,India,Low,2025-05-02 22:29:17
CUST_0400,Sneha,Mehta,cust_0400@example-bank.com,+91 9072531748,1981-05-05,"Flat 312, Block B",Pune,Maharashtra,433850,India,Low,2026-02-22 11:22:48
CUST_0401,Vikram,Joshi,cust_0401@example-bank.com,+91 9293148726,1975-01-12,"Flat 398, Block C",Kolkata,West Bengal,327985,India,Low,2025-09-19 15:47:53
CUST_0402,Deepa,Joshi,cust_0402@example-bank.com,+91 8234079455,1993-12-03,"Flat 82, Block B",Ahmedabad,Gujarat,434838,India,Low,2025-05-22 08:55:11
CUST_0403,Vijay,Gupta,cust_0403@example-bank.com,+91 8156762383,1982-09-07,"Flat 220, Block A",Bengaluru,Karnataka,752078,India,Low,2025-04-10 08:03:32
CUST_0404,Suresh,Reddy,cust_0404@example-bank.com,+91 7707095346,1993-07-05,"Flat 379, Block B",Pune,Maharashtra,347308,India,Medium,2025-10-19 22:39:54
CUST_0405,Ramesh,Das,cust_0405@example-bank.com,+91 7436065933,1999-03-31,"Flat 28, Block B",Bengaluru,Karnataka,277935,India,Low,2026-01-28 22:14:28
CUST_0406,Amit,Rao,cust_0406@example-bank.com,+91 9196941555,1972-08-10,"Flat 228, Block A",Bengaluru,Karnataka,545332,India,Low,2025-11-02 19:31:08
CUST_0407,Amit,Joshi,cust_0407@example-bank.com,+91 9290020166,1975-06-22,"Flat 23, Block C",Pune,Maharashtra,585179,India,Medium,2025-06-11 10:27:12
CUST_0408,Rahul,Joshi,cust_0408@example-bank.com,+91 6825981990,1988-07-10,"Flat 325, Block A",Pune,Maharashtra,738252,India,Low,2025-08-19 11:59:20
CUST_0409,Ramesh,Patel,cust_0409@example-bank.com,+91 9350446334,1996-06-25,"Flat 127, Block B",Chennai,Tamil Nadu,584993,India,Low,2025-05-07 02:08:31
CUST_0410,Suresh,Mehta,cust_0410@example-bank.com,+91 6971047300,1990-03-21,"Flat 308, Block D",Kolkata,West Bengal,126994,India,Low,2026-01-05 13:44:11
CUST_0411,Priya,Singh,cust_0411@example-bank.com,+91 8350988746,1998-02-23,"Flat 342, Block B",Bengaluru,Karnataka,646930,India,Low,2025-05-21 04:28:22
CUST_0412,Sneha,Reddy,cust_0412@example-bank.com,+91 8819170737,1965-04-03,"Flat 409, Block A",Hyderabad,Telangana,710021,India,Low,2025-07-21 19:58:02
CUST_0413,Anjali,Verma,cust_0413@example-bank.com,+91 6459114392,1999-06-03,"Flat 95, Block A",Hyderabad,Telangana,197019,India,Low,2025-07-10 05:02:05
CUST_0414,Shweta,Gupta,cust_0414@example-bank.com,+91 6233577528,2000-02-26,"Flat 111, Block B",Ahmedabad,Gujarat,292997,India,Low,2025-04-28 21:38:46
CUST_0415,Ramesh,Kumbari,cust_0415@example-bank.com,+91 8864215076,1997-11-22,"Flat 360, Block A",Pune,Maharashtra,488741,India,Low,2026-03-31 12:56:17
CUST_0416,Deepa,Gupta,cust_0416@example-bank.com,+91 7680175080,1993-07-09,"Flat 431, Block A",Bengaluru,Karnataka,566357,India,Low,2025-04-17 16:52:57
CUST_0417,Anjali,Mehta,cust_0417@example-bank.com,+91 6630975455,1962-02-17,"Flat 234, Block B",Ahmedabad,Gujarat,221168,India,Low,2025-08-19 06:54:50
CUST_0418,Deepa,Verma,cust_0418@example-bank.com,+91 8912796897,1989-07-02,"Flat 27, Block D",Hyderabad,Telangana,313084,India,Low,2025-12-24 07:17:06
CUST_0419,Deepa,Nair,cust_0419@example-bank.com,+91 8269683690,1992-05-01,"Flat 492, Block A",Pune,Maharashtra,184731,India,Low,2025-10-23 22:06:59
CUST_0420,Suresh,Patel,cust_0420@example-bank.com,+91 6076031525,1993-08-07,"Flat 230, Block A",Kolkata,West Bengal,241351,India,Medium,2026-01-31 06:57:59
CUST_0421,Amit,Mehta,cust_0421@example-bank.com,+91 7134899899,1997-12-20,"Flat 228, Block D",Mumbai,Maharashtra,630366,India,Low,2025-06-15 16:53:17
CUST_0422,Vikram,Singh,cust_0422@example-bank.com,+91 8458540948,1998-08-28,"Flat 155, Block C",Delhi,Delhi,593705,India,Low,2026-02-23 11:35:12
CUST_0423,Sneha,Kumbari,cust_0423@example-bank.com,+91 6968055926,1969-09-01,"Flat 473, Block A",Chennai,Tamil Nadu,811333,India,Low,2025-11-14 06:09:03
CUST_0424,Rahul,Verma,cust_0424@example-bank.com,+91 7656810763,1992-09-13,"Flat 223, Block D",Pune,Maharashtra,631308,India,Low,2026-03-02 02:21:00
CUST_0425,Sneha,Das,cust_0425@example-bank.com,+91 6609560821,1983-06-22,"Flat 170, Block A",Bengaluru,Karnataka,713336,India,Low,2026-02-14 12:38:08
CUST_0426,Neha,Joshi,cust_0426@example-bank.com,+91 6766453369,1976-11-04,"Flat 169, Block D",Chennai,Tamil Nadu,115836,India,Low,2025-08-19 16:57:07
CUST_0427,Shweta,Nair,cust_0427@example-bank.com,+91 6308594532,1974-11-06,"Flat 151, Block A",Pune,Maharashtra,291405,India,Low,2025-08-20 11:39:53
CUST_0428,Vikram,Sharma,cust_0428@example-bank.com,+91 8053687239,1977-01-20,"Flat 327, Block B",Mumbai,Maharashtra,314825,India,Low,2025-10-08 12:24:22
CUST_0429,Suresh,Rao,cust_0429@example-bank.com,+91 8230397390,1974-06-27,"Flat 358, Block C",Delhi,Delhi,366579,India,Medium,2025-12-14 12:42:39
CUST_0430,Suresh,Joshi,cust_0430@example-bank.com,+91 6742612459,1968-01-22,"Flat 158, Block B",Kolkata,West Bengal,197809,India,Low,2026-03-01 00:19:47
CUST_0431,Anjali,Mehta,cust_0431@example-bank.com,+91 6759393473,1999-07-07,"Flat 93, Block A",Hyderabad,Telangana,774889,India,Low,2025-08-01 10:58:55
CUST_0432,Sneha,Rao,cust_0432@example-bank.com,+91 9447734168,1972-01-05,"Flat 422, Block D",Mumbai,Maharashtra,316352,India,High,2025-05-21 19:56:42
CUST_0433,Suresh,Nair,cust_0433@example-bank.com,+91 7977925900,1965-10-12,"Flat 364, Block D",Delhi,Delhi,773894,India,Low,2026-03-02 00:46:48
CUST_0434,Anjali,Sharma,cust_0434@example-bank.com,+91 6455281695,1982-08-16,"Flat 235, Block C",Delhi,Delhi,720445,India,Low,2025-07-08 20:44:02
CUST_0435,Shweta,Gupta,cust_0435@example-bank.com,+91 6235336531,1988-10-31,"Flat 245, Block D",Bengaluru,Karnataka,419013,India,Low,2025-10-14 10:26:01
CUST_0436,Shweta,Verma,cust_0436@example-bank.com,+91 9740755148,1980-10-27,"Flat 24, Block C",Delhi,Delhi,241451,India,Low,2026-03-23 22:56:45
CUST_0437,Vikram,Gupta,cust_0437@example-bank.com,+91 9227434909,1995-09-14,"Flat 231, Block B",Hyderabad,Telangana,820843,India,Low,2025-06-18 14:09:24
CUST_0438,Vikram,Kumbari,cust_0438@example-bank.com,+91 9332099045,1991-12-07,"Flat 236, Block C",Mumbai,Maharashtra,306032,India,Medium,2026-02-10 20:35:24
CUST_0439,Neha,Joshi,cust_0439@example-bank.com,+91 6429784816,1967-05-11,"Flat 9, Block C",Delhi,Delhi,604750,India,Low,2026-03-05 07:22:20
CUST_0440,Rahul,Mehta,cust_0440@example-bank.com,+91 8805070026,1960-06-22,"Flat 250, Block B",Ahmedabad,Gujarat,572867,India,Low,2025-04-02 16:35:50
CUST_0441,Priya,Singh,cust_0441@example-bank.com,+91 7029534682,1974-06-20,"Flat 37, Block C",Hyderabad,Telangana,535950,India,Low,2026-01-28 14:38:58
CUST_0442,Sneha,Verma,cust_0442@example-bank.com,+91 6053176409,1981-09-26,"Flat 425, Block C",Delhi,Delhi,254771,India,High,2025-12-26 19:56:34
CUST_0443,Neha,Nair,cust_0443@example-bank.com,+91 9848357641,1978-04-21,"Flat 271, Block D",Ahmedabad,Gujarat,686918,India,Low,2025-04-15 22:00:01
CUST_0444,Priya,Gupta,cust_0444@example-bank.com,+91 8498096181,1975-05-19,"Flat 136, Block B",Kolkata,West Bengal,509926,India,Low,2025-08-07 13:48:22
CUST_0445,Neha,Mehta,cust_0445@example-bank.com,+91 7868371545,1973-12-16,"Flat 22, Block B",Mumbai,Maharashtra,181488,India,Low,2025-07-27 04:04:47
CUST_0446,Vijay,Kumbari,cust_0446@example-bank.com,+91 7096962884,1991-03-14,"Flat 243, Block D",Hyderabad,Telangana,547192,India,Low,2026-01-27 09:24:58
CUST_0447,Vikram,Singh,cust_0447@example-bank.com,+91 9156410573,1964-05-09,"Flat 437, Block A",Chennai,Tamil Nadu,338856,India,Low,2026-03-18 12:39:33
CUST_0448,Deepa,Joshi,cust_0448@example-bank.com,+91 9427813768,1967-11-15,"Flat 118, Block C",Hyderabad,Telangana,156692,India,Low,2025-11-12 20:22:10
CUST_0449,Vijay,Kumbari,cust_0449@example-bank.com,+91 8932071243,1999-05-26,"Flat 121, Block B",Chennai,Tamil Nadu,739076,India,Low,2025-10-05 03:28:57
CUST_0450,Rahul,Rao,cust_0450@example-bank.com,+91 8867357921,1963-10-08,"Flat 212, Block B",Ahmedabad,Gujarat,783251,India,Medium,2026-03-03 09:15:17
CUST_0451,Vijay,Joshi,cust_0451@example-bank.com,+91 9746708973,1988-03-25,"Flat 423, Block C",Mumbai,Maharashtra,114661,India,Low,2025-12-12 16:16:32
CUST_0452,Priya,Patel,cust_0452@example-bank.com,+91 8531998084,1985-05-20,"Flat 399, Block A",Mumbai,Maharashtra,250263,India,Low,2025-05-11 13:04:22
CUST_0453,Deepa,Das,cust_0453@example-bank.com,+91 7167902318,1996-10-05,"Flat 443, Block C",Chennai,Tamil Nadu,545490,India,Low,2026-01-12 19:54:42
CUST_0454,Ramesh,Mehta,cust_0454@example-bank.com,+91 9101318322,1987-04-18,"Flat 483, Block C",Mumbai,Maharashtra,618581,India,Low,2025-05-14 17:30:37
CUST_0455,Amit,Nair,cust_0455@example-bank.com,+91 8169888773,1984-08-09,"Flat 414, Block B",Mumbai,Maharashtra,190028,India,Low,2025-12-02 11:33:18
CUST_0456,Priya,Kumbari,cust_0456@example-bank.com,+91 6418091142,1998-08-19,"Flat 306, Block A",Mumbai,Maharashtra,198145,India,Low,2025-12-16 13:33:12
CUST_0457,Neha,Nair,cust_0457@example-bank.com,+91 7809294355,1992-10-10,"Flat 263, Block C",Kolkata,West Bengal,669848,India,Medium,2025-11-13 22:33:04
CUST_0458,Amit,Das,cust_0458@example-bank.com,+91 8253577298,1966-11-20,"Flat 211, Block A",Kolkata,West Bengal,407632,India,Low,2025-05-02 19:33:17
CUST_0459,Sneha,Kumbari,cust_0459@example-bank.com,+91 8632470190,1991-03-16,"Flat 423, Block C",Chennai,Tamil Nadu,544563,India,Low,2025-09-07 20:53:39
CUST_0460,Suresh,Gupta,cust_0460@example-bank.com,+91 7820907697,1990-01-07,"Flat 58, Block C",Kolkata,West Bengal,690103,India,Low,2026-03-12 04:04:30
CUST_0461,Anjali,Singh,cust_0461@example-bank.com,+91 8289316516,1984-11-03,"Flat 99, Block D",Mumbai,Maharashtra,143749,India,Low,2025-04-18 22:05:14
CUST_0462,Rahul,Nair,cust_0462@example-bank.com,+91 7013023885,1989-01-19,"Flat 292, Block D",Bengaluru,Karnataka,110389,India,Low,2026-03-02 15:57:26
CUST_0463,Sneha,Patel,cust_0463@example-bank.com,+91 6928072726,1974-12-28,"Flat 335, Block A",Ahmedabad,Gujarat,574157,India,Low,2025-06-23 18:33:36
CUST_0464,Ramesh,Nair,cust_0464@example-bank.com,+91 6710686873,1979-08-09,"Flat 483, Block B",Ahmedabad,Gujarat,356221,India,Low,2025-09-12 18:44:10
CUST_0465,Shweta,Gupta,cust_0465@example-bank.com,+91 9608284385,1997-03-22,"Flat 259, Block A",Bengaluru,Karnataka,268448,India,Low,2026-01-17 22:51:11
CUST_0466,Priya,Das,cust_0466@example-bank.com,+91 9689125890,1985-08-06,"Flat 210, Block C",Delhi,Delhi,633901,India,Low,2026-03-21 08:32:15
CUST_0467,Vijay,Reddy,cust_0467@example-bank.com,+91 9262185449,2000-02-19,"Flat 205, Block A",Hyderabad,Telangana,496305,India,Low,2025-07-09 10:08:52
CUST_0468,Suresh,Kumbari,cust_0468@example-bank.com,+91 7441294115,1965-09-29,"Flat 447, Block D",Ahmedabad,Gujarat,810256,India,Low,2025-09-27 20:46:52
CUST_0469,Priya,Sharma,cust_0469@example-bank.com,+91 6112617243,1965-12-13,"Flat 325, Block A",Ahmedabad,Gujarat,161123,India,Low,2025-04-08 11:06:37
