customer_id,first_name,last_name,email,signup_date,gender,age,preferred_language,acquisition_channel,lifetime_value
CUST_0500,Rohan,Kumbari,cust_0500@customer-c360.com,2026-01-20,Male,28,English,Direct Traffic,0.0
CUST_0501,Rohan,Das,cust_0501@customer-c360.com,2026-02-15,Female,26,English,Facebook Ads,13100.19
CUST_0502,Karan,Nair,cust_0502@customer-c360.com,2026-01-16,Female,53,English,Direct Traffic,16499.52
CUST_0503,Rohan,Patel,cust_0503@customer-c360.com,2026-02-12,Male,19,English,Google Ads,23124.18
CUST_0504,Pooja,Nair,cust_0504@customer-c360.com,2026-02-12,Male,39,English,Google Ads,13024.46
CUST_0505,Pooja,Patel,cust_0505@customer-c360.com,2026-03-27,Other,56,English,Organic Search,0.0
CUST_0506,Pooja,Patel,cust_0506@customer-c360.com,2026-03-07,Female,23,English,Facebook Ads,16530.49
CUST_0507,Meera,Nair,cust_0507@customer-c360.com,2026-01-18,Male,55,English,Organic Search,20350.9
CUST_0508,Vikram,Gupta,cust_0508@customer-c360.com,2026-03-05,Other,43,English,Organic Search,11519.83
CUST_0509,Sneha,Singh,cust_0509@customer-c360.com,2026-02-21,Female,62,English,Direct Traffic,14483.75
CUST_0510,Divya,Patel,cust_0510@customer-c360.com,2026-03-30,Male,52,English,Google Ads,9764.63
CUST_0511,Meera,Patel,cust_0511@customer-c360.com,2026-03-18,Female,18,English,Facebook Ads,0.0
CUST_0512,Amit,Kumbari,cust_0512@customer-c360.com,2026-03-16,Male,45,English,Facebook Ads,10573.04
CUST_0513,Amit,Nair,cust_0513@customer-c360.com,2026-01-10,Other,42,English,Direct Traffic,25017.76
CUST_0514,Vikram,Rao,cust_0514@customer-c360.com,2026-04-06,Male,30,English,Direct Traffic,952.57
CUST_0515,Karan,Gupta,cust_0515@customer-c360.com,2026-02-16,Male,34,English,Facebook Ads,0.0
CUST_0516,Divya,Joshi,cust_0516@customer-c360.com,2026-02-27,Other,18,English,Facebook Ads,0.0
CUST_0517,Divya,Kumbari,cust_0517@customer-c360.com,2026-03-21,Other,54,English,Direct Traffic,17386.98
CUST_0518,Divya,Singh,cust_0518@customer-c360.com,2026-02-27,Female,63,English,Google Ads,6128.62
CUST_0519,Rohan,Rao,cust_0519@customer-c360.com,2026-02-21,Other,50,English,Facebook Ads,26732.91
CUST_0520,Meera,Nair,cust_0520@customer-c360.com,2026-03-04,Other,64,English,Direct Traffic,19948.95
CUST_0521,Shweta,Rao,cust_0521@customer-c360.com,2026-01-18,Female,57,English,Google Ads,1343.24
CUST_0522,Pooja,Nair,cust_0522@customer-c360.com,2026-03-15,Male,35,English,Direct Traffic,0.0
CUST_0523,Vikram,Joshi,cust_0523@customer-c360.com,2026-04-06,Male,58,English,Google Ads,3058.24
CUST_0524,Shweta,Patel,cust_0524@customer-c360.com,2026-01-11,Female,25,English,Direct Traffic,15069.57
CUST_0525,Arjun,Sharma,cust_0525@customer-c360.com,2026-02-04,Male,40,English,Google Ads,9606.08
CUST_0526,Vikram,Joshi,cust_0526@customer-c360.com,2026-01-21,Other,25,English,Direct Traffic,2578.55
CUST_0527,Sneha,Joshi,cust_0527@customer-c360.com,2026-02-28,Male,65,English,Direct Traffic,11327.67
CUST_0528,Arjun,Singh,cust_0528@customer-c360.com,2026-01-15,Female,60,English,Facebook Ads,8958.79
CUST_0529,Arjun,Nair,cust_0529@customer-c360.com,2026-03-26,Female,18,English,Direct Traffic,0.0
CUST_0530,Meera,Sharma,cust_0530@customer-c360.com,2026-02-15,Other,18,English,Direct Traffic,8570.3
CUST_0531,Karan,Kumbari,cust_0531@customer-c360.com,2026-04-02,Male,19,English,Direct Traffic,392.16
CUST_0532,Amit,Joshi,cust_0532@customer-c360.com,2026-03-26,Female,29,English,Direct Traffic,0.0
CUST_0533,Arjun,Das,cust_0533@customer-c360.com,2026-03-02,Female,30,English,Organic Search,12030.3
CUST_0534,Divya,Das,cust_0534@customer-c360.com,2026-02-23,Male,29,English,Google Ads,15573.38
CUST_0535,Karan,Verma,cust_0535@customer-c360.com,2026-02-14,Female,37,English,Google Ads,10095.03
CUST_0536,Sneha,Patel,cust_0536@customer-c360.com,2026-03-11,Female,50,English,Organic Search,19232.12
CUST_0537,Pooja,Joshi,cust_0537@customer-c360.com,2026-01-29,Female,62,English,Facebook Ads,6525.52
CUST_0538,Arjun,Sharma,cust_0538@customer-c360.com,2026-02-14,Other,55,English,Direct Traffic,0.0
CUST_0539,Amit,Sharma,cust_0539@customer-c360.com,2026-03-23,Male,54,English,Organic Search,10807.42
CUST_0540,Meera,Singh,cust_0540@customer-c360.com,2026-01-25,Other,55,English,Organic Search,17246.78
CUST_0541,Sneha,Rao,cust_0541@customer-c360.com,2026-01-06,Female,46,English,Direct Traffic,14110.28
CUST_0542,Vikram,Gupta,cust_0542@customer-c360.com,2026-01-19,Other,32,English,Facebook Ads,1941.06
CUST_0543,Pooja,Kumbari,cust_0543@customer-c360.com,2026-03-19,Female,56,English,Google Ads,7555.47
CUST_0544,Amit,Nair,cust_0544@customer-c360.com,2026-02-05,Other,24,English,Direct Traffic,4468.45
CUST_0545,Vikram,Rao,cust_0545@customer-c360.com,2026-02-15,Female,65,English,Organic Search,6384.91
CUST_0546,Pooja,Das,cust_0546@customer-c360.com,2026-02-13,Female,62,English,Direct Traffic,0.0
CUST_0547,Shweta,Rao,cust_0547@customer-c360.com,2026-01-21,Other,42,English,Facebook Ads,19081.71
CUST_0548,Karan,Gupta,cust_0548@customer-c360.com,2026-03-08,Other,54,English,Facebook Ads,19114.66
CUST_0549,Sneha,Joshi,cust_0549@customer-c360.com,2026-01-27,Female,57,English,Organic Search,14216.39
CUST_0550,Karan,Joshi,cust_0550@customer-c360.com,2026-01-25,Male,59,English,Organic Search,0.0
CUST_0551,Divya,Patel,cust_0551@customer-c360.com,2026-02-13,Female,58,English,Facebook Ads,0.0
CUST_0552,Vikram,Kumbari,cust_0552@customer-c360.com,2026-01-23,Male,48,English,Organic Search,31420.56
CUST_0553,Karan,Singh,cust_0553@customer-c360.com,2026-02-16,Female,27,English,Direct Traffic,1839.05
CUST_0554,Shweta,Kumbari,cust_0554@customer-c360.com,2026-03-05,Other,20,English,Direct Traffic,20956.5
CUST_0555,Divya,Sharma,cust_0555@customer-c360.com,2026-03-28,Other,18,English,Organic Search,12017.49
CUST_0556,Amit,Patel,cust_0556@customer-c360.com,2026-03-30,Male,64,English,Google Ads,15394.6
CUST_0557,Karan,Nair,cust_0557@customer-c360.com,2026-01-07,Male,64,English,Organic Search,4504.26
CUST_0558,Pooja,Joshi,cust_0558@customer-c360.com,2026-03-20,Male,58,English,Organic Search,4740.53
CUST_0559,Divya,Sharma,cust_0559@customer-c360.com,2026-02-25,Male,39,English,Direct Traffic,0.0
CUST_0560,Karan,Gupta,cust_0560@customer-c360.com,2026-01-02,Male,64,English,Google Ads,0.0
CUST_0561,Amit,Nair,cust_0561@customer-c360.com,2026-03-02,Male,61,English,Direct Traffic,10421.68
CUST_0562,Karan,Singh,cust_0562@customer-c360.com,2026-02-03,Male,18,English,Organic Search,0.0
CUST_0563,Karan,Patel,cust_0563@customer-c360.com,2026-02-28,Male,51,English,Organic Search,3267.67
CUST_0564,Rohan,Singh,cust_0564@customer-c360.com,2026-04-04,Other,26,English,Direct Traffic,0.0
CUST_0565,Vikram,Rao,cust_0565@customer-c360.com,2026-02-21,Other,46,English,Facebook Ads,16355.37
CUST_0566,Meera,Das,cust_0566@customer-c360.com,2026-04-04,Female,47,English,Google Ads,11804.9
CUST_0567,Rohan,Nair,cust_0567@customer-c360.com,2026-03-08,Other,22,English,Organic Search,0.0
CUST_0568,Meera,Das,cust_0568@customer-c360.com,2026-02-05,Female,29,English,Google Ads,7126.93
CUST_0569,Arjun,Verma,cust_0569@customer-c360.com,2026-03-26,Other,19,English,Google Ads,18000.83
CUST_0570,Karan,Joshi,cust_0570@customer-c360.com,2026-01-29,Male,27,English,Organic Search,0.0
CUST_0571,Meera,Gupta,cust_0571@customer-c360.com,2026-01-07,Male,23,English,Google Ads,9661.89
CUST_0572,Arjun,Verma,cust_0572@customer-c360.com,2026-01-31,Female,48,English,Google Ads,9222.81
CUST_0573,Shweta,Rao,cust_0573@customer-c360.com,2026-01-22,Other,33,English,Direct Traffic,0.0
CUST_0574,Karan,Nair,cust_0574@customer-c360.com,2026-02-11,Other,53,English,Google Ads,2685.06
CUST_0575,Amit,Rao,cust_0575@customer-c360.com,2026-02-15,Female,22,English,Facebook Ads,389.06
CUST_0576,Meera,Verma,cust_0576@customer-c360.com,2026-01-18,Other,59,English,Google Ads,2923.63
CUST_0577,Shweta,Singh,cust_0577@customer-c360.com,2026-01-18,Female,39,English,Facebook Ads,3431.64
CUST_0578,Arjun,Rao,cust_0578@customer-c360.com,2026-01-12,Male,36,English,Facebook Ads,0.0
CUST_0579,Vikram,Rao,cust_0579@customer-c360.com,2026-03-13,Other,18,English,Facebook Ads,3079.93
CUST_0580,Rohan,Verma,cust_0580@customer-c360.com,2026-03-30,Male,50,English,Google Ads,8994.93
CUST_0581,Rohan,Nair,cust_0581@customer-c360.com,2026-02-10,Female,57,English,Facebook Ads,19067.8
CUST_0582,Amit,Joshi,cust_0582@customer-c360.com,2026-02-20,Male,30,English,Facebook Ads,26895.52
CUST_0583,Rohan,Patel,cust_0583@customer-c360.com,2026-01-18,Other,49,English,Google Ads,10084.38
CUST_0584,Meera,Das,cust_0584@customer-c360.com,2026-01-23,Male,40,English,Google Ads,14345.09
CUST_0585,Rohan,Patel,cust_0585@customer-c360.com,2026-03-11,Female,56,English,Google Ads,7272.76
CUST_0586,Pooja,Rao,cust_0586@customer-c360.com,2026-01-18,Other,41,English,Organic Search,0.0
CUST_0587,Vikram,Verma,cust_0587@customer-c360.com,2026-03-11,Female,27,English,Direct Traffic,9922.71
CUST_0588,Meera,Kumbari,cust_0588@customer-c360.com,2026-02-24,Other,24,English,Direct Traffic,0.0
CUST_0589,Vikram,Nair,cust_0589@customer-c360.com,2026-03-31,Male,35,English,Facebook Ads,7383.73
CUST_0590,Meera,Verma,cust_0590@customer-c360.com,2026-04-08,Other,64,English,Google Ads,0.0
CUST_0591,Amit,Kumbari,cust_0591@customer-c360.com,2026-03-09,Female,44,English,Organic Search,0.0
CUST_0592,Pooja,Joshi,cust_0592@customer-c360.com,2026-03-07,Other,28,English,Facebook Ads,19791.5
CUST_0593,Arjun,Das,cust_0593@customer-c360.com,2026-02-05,Female,31,English,Organic Search,15043.15
CUST_0594,Rohan,Sharma,cust_0594@customer-c360.com,2026-03-01,Female,34,English,Google Ads,9424.81
CUST_0595,Meera,Joshi,cust_0595@customer-c360.com,2026-02-19,Other,40,English,Google Ads,25867.51
CUST_0596,Amit,Verma,cust_0596@customer-c360.com,2026-03-17,Male,60,English,Organic Search,16922.55
CUST_0597,Divya,Patel,cust_0597@customer-c360.com,2026-01-13,Other,59,English,Organic Search,16799.86
CUST_0598,Rohan,Das,cust_0598@customer-c360.com,2026-02-18,Female,56,English,Facebook Ads,10438.95
CUST_0599,Amit,Das,cust_0599@customer-c360.com,2026-01-17,Other,23,English,Facebook Ads,21458.88
CUST_0600,Rohan,Singh,cust_0600@customer-c360.com,2026-04-10,Other,44,English,Facebook Ads,17109.3
CUST_0601,Rohan,Das,cust_0601@customer-c360.com,2026-03-31,Other,25,English,Facebook Ads,19902.59
CUST_0602,Sneha,Singh,cust_0602@customer-c360.com,2026-01-26,Other,22,English,Organic Search,14670.78
CUST_0603,Shweta,Joshi,cust_0603@customer-c360.com,2026-04-11,Male,33,English,Direct Traffic,12666.74
CUST_0604,Sneha,Das,cust_0604@customer-c360.com,2026-03-15,Male,26,English,Facebook Ads,10796.89
CUST_0605,Meera,Joshi,cust_0605@customer-c360.com,2026-01-11,Female,39,English,Google Ads,24301.16
CUST_0606,Rohan,Nair,cust_0606@customer-c360.com,2026-02-21,Other,38,English,Organic Search,20847.52
CUST_0607,Meera,Rao,cust_0607@customer-c360.com,2026-03-29,Male,61,English,Google Ads,5546.33
CUST_0608,Pooja,Patel,cust_0608@customer-c360.com,2026-03-19,Male,36,English,Organic Search,0.0
CUST_0609,Karan,Nair,cust_0609@customer-c360.com,2026-01-11,Female,49,English,Organic Search,0.0
CUST_0610,Shweta,Verma,cust_0610@customer-c360.com,2026-01-09,Female,22,English,Facebook Ads,9328.38
CUST_0611,Divya,Rao,cust_0611@customer-c360.com,2026-01-22,Other,52,English,Organic Search,27147.26
CUST_0612,Karan,Kumbari,cust_0612@customer-c360.com,2026-02-13,Female,60,English,Facebook Ads,14560.06
CUST_0613,Rohan,Das,cust_0613@customer-c360.com,2026-01-31,Male,62,English,Direct Traffic,1990.04
CUST_0614,Pooja,Joshi,cust_0614@customer-c360.com,2026-03-04,Other,30,English,Direct Traffic,11796.74
CUST_0615,Karan,Gupta,cust_0615@customer-c360.com,2026-03-26,Male,24,English,Organic Search,0.0
CUST_0616,Meera,Gupta,cust_0616@customer-c360.com,2026-03-09,Male,57,English,Direct Traffic,5020.82
CUST_0617,Arjun,Patel,cust_0617@customer-c360.com,2026-03-06,Other,23,English,Google Ads,7087.99
CUST_0618,Vikram,Das,cust_0618@customer-c360.com,2026-02-18,Male,58,English,Organic Search,1656.77
CUST_0619,Divya,Joshi,cust_0619@customer-c360.com,2026-03-29,Other,20,English,Google Ads,10349.03
CUST_0620,Sneha,Verma,cust_0620@customer-c360.com,2026-01-05,Other,33,English,Organic Search,11018.78
CUST_0621,Vikram,Patel,cust_0621@customer-c360.com,2026-02-12,Male,35,English,Google Ads,13520.59
CUST_0622,Karan,Singh,cust_0622@customer-c360.com,2026-01-07,Female,59,English,Organic Search,33389.15
CUST_0623,Shweta,Rao,cust_0623@customer-c360.com,2026-02-12,Male,19,English,Facebook Ads,16506.51
CUST_0624,Karan,Gupta,cust_0624@customer-c360.com,2026-03-03,Female,32,English,Google Ads,18266.02
CUST_0625,Amit,Gupta,cust_0625@customer-c360.com,2026-01-11,Male,23,English,Direct Traffic,6503.01
CUST_0626,Divya,Das,cust_0626@customer-c360.com,2026-03-08,Male,48,English,Direct Traffic,11599.35
CUST_0627,Divya,Joshi,cust_0627@customer-c360.com,2026-02-09,Other,62,English,Organic Search,0.0
CUST_0628,Karan,Singh,cust_0628@customer-c360.com,2026-01-06,Male,54,English,Google Ads,12126.35
CUST_0629,Amit,Verma,cust_0629@customer-c360.com,2026-01-06,Female,29,English,Facebook Ads,0.0
CUST_0630,Amit,Patel,cust_0630@customer-c360.com,2026-03-31,Female,56,English,Organic Search,7875.43
CUST_0631,Divya,Das,cust_0631@customer-c360.com,2026-03-24,Other,62,English,Google Ads,8379.02
CUST_0632,Arjun,Nair,cust_0632@customer-c360.com,2026-02-11,Female,19,English,Google Ads,18572.82
CUST_0633,Shweta,Sharma,cust_0633@customer-c360.com,2026-02-17,Male,39,English,Direct Traffic,11270.96
CUST_0634,Shweta,Rao,cust_0634@customer-c360.com,2026-01-11,Female,57,English,Organic Search,0.0
CUST_0635,Pooja,Gupta,cust_0635@customer-c360.com,2026-04-06,Male,41,English,Organic Search,0.0
CUST_0636,Vikram,Sharma,cust_0636@customer-c360.com,2026-02-18,Other,33,English,Organic Search,16078.48
CUST_0637,Sneha,Joshi,cust_0637@customer-c360.com,2026-02-09,Female,57,English,Direct Traffic,22578.23
CUST_0638,Pooja,Joshi,cust_0638@customer-c360.com,2026-01-20,Male,53,English,Facebook Ads,1747.36
CUST_0639,Pooja,Nair,cust_0639@customer-c360.com,2026-02-06,Female,30,English,Direct Traffic,17843.72
CUST_0640,Arjun,Joshi,cust_0640@customer-c360.com,2026-01-23,Male,41,English,Organic Search,0.0
CUST_0641,Divya,Patel,cust_0641@customer-c360.com,2026-03-04,Female,56,English,Direct Traffic,10092.54
CUST_0642,Arjun,Patel,cust_0642@customer-c360.com,2026-01-12,Other,50,English,Facebook Ads,7799.48
CUST_0643,Vikram,Das,cust_0643@customer-c360.com,2026-03-23,Male,49,English,Google Ads,0.0
CUST_0644,Shweta,Nair,cust_0644@customer-c360.com,2026-02-28,Female,55,English,Organic Search,17094.91
CUST_0645,Sneha,Das,cust_0645@customer-c360.com,2026-03-24,Male,57,English,Direct Traffic,9869.37
CUST_0646,Rohan,Singh,cust_0646@customer-c360.com,2026-01-05,Female,62,English,Direct Traffic,17126.54
CUST_0647,Karan,Verma,cust_0647@customer-c360.com,2026-01-30,Other,54,English,Organic Search,1618.76
CUST_0648,Shweta,Joshi,cust_0648@customer-c360.com,2026-01-21,Male,50,English,Google Ads,24175.08
CUST_0649,Shweta,Kumbari,cust_0649@customer-c360.com,2026-01-29,Female,36,English,Direct Traffic,9623.19
CUST_0650,Arjun,Rao,cust_0650@customer-c360.com,2026-03-28,Female,64,English,Facebook Ads,16489.66
CUST_0651,Arjun,Sharma,cust_0651@customer-c360.com,2026-04-01,Female,44,English,Organic Search,977.2
CUST_0652,Vikram,Das,cust_0652@customer-c360.com,2026-03-16,Female,51,English,Direct Traffic,0.0
CUST_0653,Amit,Singh,cust_0653@customer-c360.com,2026-01-16,Female,53,English,Direct Traffic,4960.41
CUST_0654,Vikram,Joshi,cust_0654@customer-c360.com,2026-03-02,Female,60,English,Facebook Ads,10097.76
CUST_0655,Shweta,Singh,cust_0655@customer-c360.com,2026-01-09,Other,65,English,Facebook Ads,20027.05
CUST_0656,Shweta,Joshi,cust_0656@customer-c360.com,2026-03-30,Other,42,English,Google Ads,0.0
CUST_0657,Vikram,Nair,cust_0657@customer-c360.com,2026-01-30,Other,19,English,Facebook Ads,4917.85
CUST_0658,Shweta,Joshi,cust_0658@customer-c360.com,2026-02-07,Other,20,English,Facebook Ads,10939.08
CUST_0659,Divya,Kumbari,cust_0659@customer-c360.com,2026-03-14,Male,45,English,Facebook Ads,7645.41
CUST_0660,Divya,Joshi,cust_0660@customer-c360.com,2026-03-04,Female,40,English,Direct Traffic,8453.7
CUST_0661,Rohan,Singh,cust_0661@customer-c360.com,2026-04-10,Other,24,English,Organic Search,4160.52
CUST_0662,Shweta,Singh,cust_0662@customer-c360.com,2026-01-31,Female,19,English,Organic Search,0.0
CUST_0663,Vikram,Das,cust_0663@customer-c360.com,2026-03-07,Female,54,English,Google Ads,10860.6
CUST_0664,Shweta,Das,cust_0664@customer-c360.com,2026-03-08,Male,36,English,Organic Search,3566.23
CUST_0665,Pooja,Kumbari,cust_0665@customer-c360.com,2026-04-02,Male,33,English,Google Ads,0.0
CUST_0666,Sneha,Gupta,cust_0666@customer-c360.com,2026-03-03,Male,51,English,Direct Traffic,17503.08
CUST_0667,Vikram,Kumbari,cust_0667@customer-c360.com,2026-01-20,Male,57,English,Organic Search,29641.06
CUST_0668,Rohan,Joshi,cust_0668@customer-c360.com,2026-02-28,Male,59,English,Facebook Ads,19199.73
CUST_0669,Arjun,Sharma,cust_0669@customer-c360.com,2026-03-12,Other,57,English,Facebook Ads,8086.99
CUST_0670,Arjun,Kumbari,cust_0670@customer-c360.com,2026-01-21,Other,46,English,Facebook Ads,17987.38
CUST_0671,Rohan,Patel,cust_0671@customer-c360.com,2026-04-11,Male,54,English,Organic Search,7910.44
CUST_0672,Shweta,Nair,cust_0672@customer-c360.com,2026-03-03,Female,58,English,Direct Traffic,16456.33
CUST_0673,Rohan,Verma,cust_0673@customer-c360.com,2026-02-21,Male,25,English,Google Ads,0.0
CUST_0674,Shweta,Singh,cust_0674@customer-c360.com,2026-03-04,Female,51,English,Organic Search,0.0
CUST_0675,Arjun,Kumbari,cust_0675@customer-c360.com,2026-01-20,Female,31,English,Google Ads,2282.53
CUST_0676,Divya,Singh,cust_0676@customer-c360.com,2026-03-30,Male,27,English,Google Ads,9081.15
CUST_0677,Karan,Joshi,cust_0677@customer-c360.com,2026-02-08,Other,62,English,Facebook Ads,7077.2
CUST_0678,Amit,Nair,cust_0678@customer-c360.com,2026-02-28,Other,20,English,Facebook Ads,20650.1
CUST_0679,Vikram,Das,cust_0679@customer-c360.com,2026-01-22,Male,50,English,Organic Search,0.0
CUST_0680,Amit,Verma,cust_0680@customer-c360.com,2026-03-29,Female,58,English,Organic Search,0.0
CUST_0681,Shweta,Singh,cust_0681@customer-c360.com,2026-02-18,Female,43,English,Google Ads,15488.49
CUST_0682,Divya,Rao,cust_0682@customer-c360.com,2026-01-21,Female,54,English,Direct Traffic,22008.71
CUST_0683,Rohan,Rao,cust_0683@customer-c360.com,2026-02-08,Other,38,English,Facebook Ads,21343.85
CUST_0684,Sneha,Nair,cust_0684@customer-c360.com,2026-02-19,Male,51,English,Organic Search,11230.2
CUST_0685,Arjun,Gupta,cust_0685@customer-c360.com,2026-04-11,Male,21,English,Google Ads,6758.17
CUST_0686,Pooja,Singh,cust_0686@customer-c360.com,2026-03-23,Other,53,English,Direct Traffic,12569.91
CUST_0687,Sneha,Joshi,cust_0687@customer-c360.com,2026-03-25,Other,21,English,Google Ads,6282.29
CUST_0688,Divya,Singh,cust_0688@customer-c360.com,2026-03-20,Other,18,English,Direct Traffic,3380.56
CUST_0689,Sneha,Patel,cust_0689@customer-c360.com,2026-03-17,Male,49,English,Direct Traffic,6617.36
CUST_0690,Meera,Verma,cust_0690@customer-c360.com,2026-03-22,Other,62,English,Facebook Ads,8822.55
CUST_0691,Divya,Kumbari,cust_0691@customer-c360.com,2026-03-24,Male,52,English,Organic Search,16408.87
CUST_0692,Vikram,Joshi,cust_0692@customer-c360.com,2026-03-13,Male,50,English,Organic Search,5290.8
CUST_0693,Pooja,Das,cust_0693@customer-c360.com,2026-02-08,Male,38,English,Facebook Ads,9626.07
CUST_0694,Amit,Rao,cust_0694@customer-c360.com,2026-04-06,Male,21,English,Google Ads,905.28
CUST_0695,Arjun,Verma,cust_0695@customer-c360.com,2026-01-19,Female,34,English,Organic Search,19588.34
CUST_0696,Pooja,Rao,cust_0696@customer-c360.com,2026-02-07,Female,36,English,Google Ads,1462.07
CUST_0697,Arjun,Gupta,cust_0697@customer-c360.com,2026-02-10,Other,48,English,Organic Search,0.0
CUST_0698,Pooja,Das,cust_0698@customer-c360.com,2026-03-29,Male,43,English,Organic Search,14594.04
CUST_0699,Shweta,Singh,cust_0699@customer-c360.com,2026-02-21,Male,65,English,Facebook Ads,6578.63
CUST_0700,Meera,Kumbari,cust_0700@customer-c360.com,2026-03-01,Other,45,English,Google Ads,3192.25
CUST_0701,Meera,Verma,cust_0701@customer-c360.com,2026-02-01,Other,38,English,Organic Search,8844.13
CUST_0702,Divya,Verma,cust_0702@customer-c360.com,2026-02-05,Male,24,English,Direct Traffic,26090.0
CUST_0703,Vikram,Rao,cust_0703@customer-c360.com,2026-03-06,Other,55,English,Facebook Ads,0.0
CUST_0704,Vikram,Kumbari,cust_0704@customer-c360.com,2026-03-20,Male,24,English,Direct Traffic,0.0
CUST_0705,Divya,Das,cust_0705@customer-c360.com,2026-02-09,Female,38,English,Direct Traffic,6726.33
CUST_0706,Arjun,Kumbari,cust_0706@customer-c360.com,2026-01-18,Female,44,English,Google Ads,0.0
CUST_0707,Rohan,Verma,cust_0707@customer-c360.com,2026-03-07,Other,40,English,Direct Traffic,825.37
CUST_0708,Pooja,Sharma,cust_0708@customer-c360.com,2026-02-27,Female,44,English,Google Ads,23024.96
CUST_0709,Karan,Singh,cust_0709@customer-c360.com,2026-01-16,Other,59,English,Google Ads,0.0
CUST_0710,Karan,Kumbari,cust_0710@customer-c360.com,2026-01-25,Female,54,English,Direct Traffic,15045.55
CUST_0711,Arjun,Singh,cust_0711@customer-c360.com,2026-03-24,Male,29,English,Direct Traffic,5149.75
CUST_0712,Vikram,Singh,cust_0712@customer-c360.com,2026-03-29,Male,63,English,Google Ads,7118.16
CUST_0713,Vikram,Nair,cust_0713@customer-c360.com,2026-03-10,Other,23,English,Google Ads,0.0
CUST_0714,Sneha,Verma,cust_0714@customer-c360.com,2026-03-17,Other,30,English,Google Ads,10351.94
CUST_0715,Arjun,Verma,cust_0715@customer-c360.com,2026-01-11,Male,20,English,Organic Search,21502.6
CUST_0716,Divya,Kumbari,cust_0716@customer-c360.com,2026-01-01,Other,48,English,Direct Traffic,26481.44
CUST_0717,Pooja,Nair,cust_0717@customer-c360.com,2026-01-07,Other,42,English,Direct Traffic,0.0
CUST_0718,Meera,Rao,cust_0718@customer-c360.com,2026-03-27,Female,47,English,Direct Traffic,12501.83
CUST_0719,Shweta,Kumbari,cust_0719@customer-c360.com,2026-01-13,Female,41,English,Google Ads,297.23
CUST_0720,Shweta,Kumbari,cust_0720@customer-c360.com,2026-03-16,Female,55,English,Direct Traffic,0.0
CUST_0721,Vikram,Das,cust_0721@customer-c360.com,2026-03-27,Other,55,English,Direct Traffic,0.0
CUST_0722,Pooja,Joshi,cust_0722@customer-c360.com,2026-01-28,Other,59,English,Organic Search,3050.39
CUST_0723,Vikram,Kumbari,cust_0723@customer-c360.com,2026-03-24,Male,25,English,Google Ads,2320.42
CUST_0724,Karan,Rao,cust_0724@customer-c360.com,2026-02-02,Female,48,English,Facebook Ads,0.0
CUST_0725,Sneha,Verma,cust_0725@customer-c360.com,2026-02-21,Female,21,English,Google Ads,0.0
CUST_0726,Meera,Patel,cust_0726@customer-c360.com,2026-04-02,Other,56,English,Direct Traffic,8357.25
CUST_0727,Rohan,Das,cust_0727@customer-c360.com,2026-02-06,Female,28,English,Direct Traffic,11595.72
CUST_0728,Meera,Kumbari,cust_0728@customer-c360.com,2026-03-26,Other,25,English,Google Ads,0.0
CUST_0729,Shweta,Kumbari,cust_0729@customer-c360.com,2026-01-20,Female,48,English,Organic Search,0.0
CUST_0730,Pooja,Kumbari,cust_0730@customer-c360.com,2026-03-27,Male,36,English,Facebook Ads,607.07
CUST_0731,Rohan,Sharma,cust_0731@customer-c360.com,2026-02-15,Female,59,English,Facebook Ads,19438.16
CUST_0732,Shweta,Rao,cust_0732@customer-c360.com,2026-03-24,Other,49,English,Facebook Ads,5784.83
CUST_0733,Shweta,Kumbari,cust_0733@customer-c360.com,2026-03-20,Female,35,English,Organic Search,1271.12
CUST_0734,Karan,Gupta,cust_0734@customer-c360.com,2026-02-21,Male,62,English,Facebook Ads,13615.06
CUST_0735,Meera,Das,cust_0735@customer-c360.com,2026-02-02,Male,39,English,Facebook Ads,0.0
CUST_0736,Vikram,Patel,cust_0736@customer-c360.com,2026-01-10,Female,38,English,Organic Search,2150.02
CUST_0737,Karan,Nair,cust_0737@customer-c360.com,2026-02-18,Female,21,English,Organic Search,11185.03
CUST_0738,Divya,Gupta,cust_0738@customer-c360.com,2026-02-02,Female,42,English,Direct Traffic,9368.26
CUST_0739,Sneha,Gupta,cust_0739@customer-c360.com,2026-02-15,Female,46,English,Facebook Ads,8309.63
CUST_0740,Amit,Nair,cust_0740@customer-c360.com,2026-02-12,Other,59,English,Organic Search,12575.28
CUST_0741,Divya,Das,cust_0741@customer-c360.com,2026-01-25,Other,27,English,Google Ads,9433.76
CUST_0742,Vikram,Das,cust_0742@customer-c360.com,2026-04-05,Female,36,English,Organic Search,8115.2
CUST_0743,Divya,Patel,cust_0743@customer-c360.com,2026-03-04,Other,45,English,Google Ads,11558.72
CUST_0744,Arjun,Verma,cust_0744@customer-c360.com,2026-02-16,Other,43,English,Facebook Ads,8113.09
CUST_0745,Vikram,Rao,cust_0745@customer-c360.com,2026-02-11,Male,38,English,Google Ads,0.0
CUST_0746,Sneha,Joshi,cust_0746@customer-c360.com,2026-02-04,Male,28,English,Google Ads,21260.82
CUST_0747,Divya,Verma,cust_0747@customer-c360.com,2026-04-05,Male,32,English,Organic Search,0.0
CUST_0748,Sneha,Patel,cust_0748@customer-c360.com,2026-01-06,Other,50,English,Facebook Ads,0.0
CUST_0749,Vikram,Nair,cust_0749@customer-c360.com,2026-03-01,Male,25,English,Direct Traffic,0.0
